per;hogar;dpto;p3271;p6040;p6030s3;p3042;p3042s1;p3042s2;inglabo
2024;1;52;2;38;1986;11;4;421;3696000
2024;1;52;2;48;1976;10;10;613;2022400
2024;1;52;1;46;1978;12;4;413;1300000
2024;1;52;1;57;1967;9;6;613;2800000
2024;1;52;2;57;1967;12;4;111;7000000
2024;1;52;2;55;1969;10;10;419;2500000
2024;1;52;1;51;1973;10;10;311;6500000
2024;1;52;2;22;2002;10;10;313;320000
2024;1;52;1;54;1970;10;10;719;3200000
2024;1;52;2;49;1975;12;4;419;6000000
2024;1;52;2;32;1992;5;2;;1300000
2024;1;52;2;21;2003;5;2;;1300000
2024;1;54;1;46;1978;5;2;;1300000
2024;1;54;2;22;2001;8;4;413;1300000
2024;1;54;1;34;1990;5;2;;2000000
2024;1;54;2;57;1967;3;4;;600000
2024;1;54;2;32;1992;6;2;;1300000
2024;1;54;1;29;1995;5;2;;2000000
2024;1;54;1;66;1958;3;1;;1200000
2024;1;54;2;53;1971;3;3;;820000
2024;1;54;2;51;1973;12;4;912;5600000
2024;1;54;1;53;1971;5;1;;2000000
2024;1;54;1;29;1994;5;2;;1500000
2024;1;54;1;52;1972;12;4;221;4820000
2024;1;54;2;58;1966;3;1;;500000
2024;1;54;1;68;1956;3;2;;1200000
2024;1;54;1;40;1984;5;2;;1300000
2024;1;54;2;38;1986;4;3;;600000
2024;1;54;1;33;1991;5;2;;1300000
2024;1;54;2;44;1980;5;2;;1300000
2024;1;54;1;33;1991;3;5;;1300000
2024;1;54;1;41;1983;5;2;;1300000
2024;1;54;1;28;1996;1;0;;1200000
2024;1;54;2;58;1966;3;5;;400000
2024;1;54;1;40;1984;4;3;;1300000
2024;1;54;2;71;1953;3;5;;400000
2024;1;54;1;38;1986;3;1;;1600000
2024;1;54;2;44;1980;4;3;;320000
2024;1;54;1;50;1974;4;3;;500000
2024;1;54;1;22;2002;5;1;;1200000
2024;1;54;1;25;1999;5;2;;1200000
2024;1;54;2;36;1988;4;2;;350000
2024;1;54;1;41;1983;5;2;;1462000
2024;1;54;2;34;1990;5;2;;1462000
2024;1;54;1;38;1986;5;2;;1300000
2024;1;54;2;31;1993;5;2;;500000
2024;1;54;1;57;1967;1;0;;1300000
2024;1;54;1;32;1992;5;2;;1200000
2024;1;54;1;38;1986;6;2;;1300000
2024;1;54;2;50;1974;1;0;;500000
2024;1;54;1;27;1997;5;2;;1300000
2024;1;54;1;49;1975;3;4;;1800000
2024;1;54;2;39;1985;8;4;913;1500000
2024;1;54;2;27;1997;9;6;411;1462000
2024;1;54;1;38;1986;5;2;;1200000
2024;1;54;2;36;1988;4;4;;400000
2024;1;54;1;50;1974;5;2;;1462000
2024;1;54;2;55;1969;10;10;239;1300000
2024;1;54;1;57;1967;10;10;714;3500000
2024;1;54;1;63;1961;3;5;;1300000
2024;1;54;1;32;1992;5;2;;900000
2024;1;54;1;51;1973;12;3;111;6000000
2024;1;54;2;40;1984;12;4;111;6000000
2024;1;54;1;44;1979;9;6;713;1300000
2024;1;54;2;42;1982;5;2;;1450000
2024;1;54;1;21;2003;10;3;421;1300000
2024;1;54;1;62;1962;3;2;;1500000
2024;1;54;1;30;1994;5;2;;1800000
2024;1;54;1;24;2000;5;2;;0
2024;1;54;1;29;1995;5;2;;1300000
2024;1;54;1;39;1985;10;10;411;1500000
2024;1;54;1;59;1965;4;1;;450000
2024;1;54;2;50;1974;10;10;413;1300000
2024;1;54;2;41;1983;10;10;913;1800000
2024;1;54;2;37;1987;10;10;411;1300000
2024;1;54;1;35;1989;5;2;;1680000
2024;1;54;1;42;1982;8;4;714;3500000
2024;1;54;1;59;1965;5;1;;2500000
2024;1;54;1;39;1985;5;2;;1300000
2024;1;54;2;44;1980;11;2;413;2000000
2024;1;54;1;46;1978;4;4;;1250000
2024;1;54;2;29;1995;5;2;;600000
2024;1;54;2;35;1989;12;4;111;3100000
2024;1;54;1;35;1989;9;6;1022;2000000
2024;1;54;2;34;1990;8;4;413;400000
2024;1;54;2;48;1976;5;2;;1300000
2024;1;54;2;58;1966;5;2;;950000
2024;1;54;2;68;1956;11;2;619;3100000
2024;1;54;2;43;1981;11;2;1039;400000
2024;1;54;2;53;1971;5;2;;2000000
2024;1;54;1;22;2002;5;2;;0
2024;1;54;1;60;1964;4;2;;1300000
2024;1;54;1;34;1990;3;5;;2500000
2024;1;54;1;46;1978;5;2;;3200000
2024;1;54;1;46;1978;10;10;541;4000000
2024;1;54;2;34;1990;8;4;411;1300000
2024;1;54;1;36;1988;8;4;716;18000000
2024;1;54;2;55;1969;8;4;413;1500000
2024;1;54;2;26;1998;5;2;;1300000
2024;1;54;2;24;2000;5;2;;500000
2024;1;54;1;44;1980;3;5;;1300000
2024;1;54;2;24;2000;8;3;916;1300000
2024;1;54;2;20;2004;5;2;;1300000
2024;1;54;1;59;1965;5;2;;1500000
2024;1;54;1;43;1981;4;1;;500000
2024;1;54;2;29;1995;8;4;413;1300000
2024;1;54;1;64;1960;3;4;;1200000
2024;1;54;2;52;1972;3;5;;1432000
2024;1;54;1;27;1997;5;2;;1300000
2024;1;54;1;30;1994;5;2;;1700000
2024;1;54;2;46;1978;4;4;;600000
2024;1;54;2;27;1997;8;4;913;1300000
2024;1;54;2;51;1973;3;5;;1300000
2024;1;54;2;25;1999;5;2;;1300000
2024;1;54;1;21;2003;5;2;;1300000
2024;1;54;1;44;1980;4;2;;1700000
2024;1;54;1;29;1995;3;5;;1300000
2024;1;54;1;49;1975;5;2;;1300000
2024;1;54;1;51;1972;3;5;;1300000
2024;1;54;1;43;1981;12;4;541;4000000
2024;1;54;1;21;2003;5;2;;600000
2024;1;54;1;39;1985;3;5;;1588000
2024;1;54;1;16;2008;4;1;;1080000
2024;1;54;2;60;1964;8;4;415;1300000
2024;1;54;1;55;1969;5;2;;1500000
2024;1;54;2;53;1971;5;2;;600000
2024;1;54;1;49;1975;4;1;;1400000
2024;1;54;2;54;1970;3;5;;400000
2024;1;54;1;26;1998;5;2;;1300000
2024;1;54;2;21;2003;10;5;112;1350000
2024;1;54;1;29;1995;5;2;;1600000
2024;1;54;1;33;1991;5;2;;1300000
2024;1;54;2;61;1963;6;2;;2000000
2024;1;54;1;26;1998;10;10;1014;3700000
2024;1;54;2;26;1998;8;4;413;1300000
2024;1;54;1;59;1965;3;5;;1500000
2024;1;54;2;44;1980;5;2;;450000
2024;1;54;2;26;1998;4;4;;1200000
2024;1;54;2;68;1956;4;3;;1200000
2024;1;54;2;44;1980;8;4;11;2000000
2024;1;54;2;55;1969;5;2;;950000
2024;1;54;1;50;1974;10;10;511;3300000
2024;1;54;2;48;1976;10;10;915;1800000
2024;1;54;1;27;1997;10;4;1022;1300000
2024;1;54;1;58;1966;8;4;913;1800000
2024;1;54;1;42;1982;9;6;613;3500000
2024;1;54;1;39;1985;9;6;714;2700000
2024;1;54;1;47;1977;4;2;;1300000
2024;1;54;1;20;2004;5;2;;1800000
2024;1;54;2;43;1981;5;2;;1300000
2024;1;54;1;41;1982;5;2;;1400000
2024;1;54;2;37;1987;4;4;;1646000
2024;1;54;1;51;1973;5;2;;1200000
2024;1;54;2;21;2003;5;2;;1600000
2024;1;54;1;32;1992;3;2;;0
2024;1;54;1;47;1977;5;2;;1680000
2024;1;54;2;27;1997;4;3;;1080000
2024;1;54;1;64;1960;3;5;;1200000
2024;1;54;2;43;1981;5;2;;2000000
2024;1;54;2;19;2005;5;2;;1800000
2024;1;54;1;46;1978;8;3;913;1300000
2024;1;54;2;29;1995;8;4;913;1200000
2024;1;54;2;42;1982;5;2;;1300000
2024;1;54;1;21;2003;8;4;913;1600000
2024;1;54;1;34;1990;5;2;;1300000
2024;1;54;1;21;2003;5;2;;1300000
2024;1;54;1;18;2006;4;1;;1300000
2024;1;66;1;25;1999;9;6;731;2000000
2024;1;66;2;50;1974;5;2;;1800000
2024;1;66;1;50;1974;5;2;;1300000
2024;1;66;1;34;1990;8;4;724;1300000
2024;1;66;1;29;1995;9;6;715;1650000
2024;1;66;2;35;1989;4;1;;1300000
2024;1;66;2;38;1986;5;2;;1500000
2024;1;66;2;44;1980;8;4;413;1400000
2024;1;66;2;33;1991;5;2;;400000
2024;1;66;1;21;2003;5;2;;1300000
2024;1;66;1;28;1996;5;2;;1500000
2024;1;66;1;50;1973;5;2;;1500000
2024;1;66;2;44;1980;5;2;;2600000
2024;1;66;1;26;1998;8;4;413;1300000
2024;1;66;2;20;2004;5;2;;1300000
2024;1;66;1;40;1984;4;2;;1300000
2024;1;66;1;41;1982;5;2;;1600000
2024;1;66;1;34;1990;5;2;;1500000
2024;1;66;1;33;1991;5;2;;1300000
2024;1;66;2;22;2002;5;2;;350000
2024;1;66;1;26;1998;5;2;;1300000
2024;1;66;1;72;1952;1;0;;500000
2024;1;66;2;44;1980;10;10;414;1800000
2024;1;66;2;41;1983;6;2;;1500000
2024;1;66;2;45;1979;5;2;;1300000
2024;1;66;1;27;1997;5;2;;1800000
2024;1;66;1;28;1996;10;10;719;1800000
2024;1;66;1;68;1956;3;3;;1300000
2024;1;66;2;31;1993;8;4;413;1300000
2024;1;66;1;49;1975;5;2;;1300000
2024;1;66;2;47;1977;5;2;;1300000
2024;1;66;2;57;1967;10;3;411;2600000
2024;1;66;2;48;1976;5;2;;1300000
2024;1;66;2;33;1991;5;2;;1300000
2024;1;66;1;40;1984;12;4;531;6500000
2024;1;66;1;31;1993;5;2;;1500000
2024;1;66;2;32;1992;5;2;;1300000
2024;1;66;1;30;1994;9;6;612;400000
2024;1;66;2;32;1992;9;6;414;600000
2024;1;66;2;51;1973;10;10;411;2359000
2024;1;66;2;26;1998;8;3;919;1500000
2024;1;66;1;18;2006;5;2;;1600000
2024;1;66;1;42;1982;11;2;912;5200000
2024;1;66;2;33;1991;10;10;421;2000000
2024;1;66;2;41;1983;10;10;413;3900000
2024;1;66;2;27;1997;10;8;1022;1550000
2024;1;66;1;47;1977;8;4;732;1400000
2024;1;66;1;71;1953;5;2;;1300000
2024;1;66;2;56;1968;5;2;;1400000
2024;1;66;2;22;2002;5;2;;1300000
2024;1;66;1;41;1983;5;2;;1300000
2024;1;66;2;38;1986;5;2;;1300000
2024;1;66;2;46;1977;4;4;;900000
2024;1;66;2;21;2003;8;2;417;1700000
2024;1;66;1;44;1979;10;10;841;4000000
2024;1;66;2;28;1996;10;10;915;1200000
2024;1;66;2;25;1999;10;10;613;960000
2024;1;66;1;27;1997;10;10;413;1400000
2024;1;66;2;47;1977;9;6;413;600000
2024;1;66;1;35;1989;9;6;613;1300000
2024;1;66;2;33;1991;12;4;111;5500000
2024;1;66;2;44;1980;4;2;;500000
2024;1;66;2;59;1965;11;2;411;4000000
2024;1;66;1;29;1995;3;5;;1300000
2024;1;66;1;46;1978;4;4;;3500000
2024;1;66;1;27;1997;10;2;421;2300000
2024;1;66;2;29;1995;8;4;1031;2300000
2024;1;66;1;36;1988;10;10;613;12000000
2024;1;66;1;45;1979;9;6;413;4500000
2024;1;66;2;43;1981;10;10;313;1300000
2024;1;66;1;63;1960;10;10;732;5500000
2024;1;66;2;36;1988;10;10;919;4000000
2024;1;66;2;30;1994;5;2;;1300000
2024;1;66;2;52;1972;3;4;;630000
2024;1;66;1;31;1993;3;5;;1300000
2024;1;66;2;43;1981;5;2;;17000000
2024;1;66;1;35;1989;8;3;611;1650000
2024;1;66;1;26;1998;8;3;916;1726000
2024;1;66;1;20;2004;5;2;;1680000
2024;1;66;2;50;1973;12;4;919;5000000
2024;1;66;2;36;1988;8;4;721;1500000
2024;1;66;2;54;1970;8;4;112;1300000
2024;1;66;1;33;1991;10;10;613;2800000
2024;1;66;2;65;1959;11;2;111;7800000
2024;1;66;2;28;1996;10;10;729;2300000
2024;1;66;1;53;1971;3;5;;1800000
2024;1;66;2;42;1982;8;4;413;1500000
2024;1;66;1;39;1985;9;6;714;1400000
2024;1;66;2;25;1999;10;10;412;2000000
2024;1;66;1;17;2007;4;4;;1500000
2024;1;66;1;19;2005;8;4;715;1350000
2024;1;66;1;66;1958;4;4;;1300000
2024;1;66;1;31;1993;8;4;716;8500000
2024;1;66;1;47;1977;10;10;414;3800000
2024;1;66;2;48;1976;10;10;841;3500000
2024;1;66;2;45;1979;11;2;412;7400000
2024;1;66;1;37;1987;4;4;;6500000
2024;1;66;1;79;1945;3;5;;1700000
2024;1;66;2;57;1967;8;4;721;1300000
2024;1;66;1;47;1977;5;2;;2400000
2024;1;66;1;21;2003;9;6;413;1300000
2024;1;66;2;29;1995;5;2;;1300000
2024;1;66;1;33;1991;5;2;;1500000
2024;1;66;2;39;1985;10;10;112;1500000
2024;1;66;2;30;1994;4;2;;1300000
2024;1;66;1;60;1964;8;4;732;6500000
2024;1;66;1;57;1967;8;4;713;4000000
2024;1;66;2;61;1962;10;10;413;3125000
2024;1;66;2;43;1981;3;5;;1200000
2024;1;66;1;51;1973;10;10;421;7800000
2024;1;66;2;43;1981;11;2;421;5200000
2024;1;66;1;43;1981;10;10;731;7000000
2024;1;66;2;45;1979;11;2;421;8000000
2024;1;66;1;65;1959;5;2;;2000000
2024;1;66;1;29;1995;10;3;729;2000000
2024;1;66;1;75;1949;3;5;;600000
2024;1;66;2;42;1982;8;4;419;1300000
2024;1;66;2;44;1980;9;6;112;1300000
2024;1;66;1;36;1988;5;2;;1800000
2024;1;66;1;26;1998;5;2;;1600000
2024;1;66;1;32;1992;10;9;414;3400000
2024;1;66;2;34;1990;10;10;413;2900000
2024;1;66;1;34;1990;5;2;;1300000
2024;1;66;1;29;1995;10;10;414;3900000
2024;1;66;2;30;1994;10;10;841;1800000
2024;1;66;2;28;1996;8;1;414;1828000
2024;1;66;1;24;2000;8;1;1013;1880000
2024;1;66;1;47;1977;5;2;;2000000
2024;1;66;2;38;1986;5;2;;1300000
2024;1;66;2;60;1964;3;5;;500000
2024;1;66;1;41;1983;1;0;;380000
2024;1;66;2;35;1989;10;10;729;1300000
2024;1;66;1;51;1973;5;2;;22500000
2024;1;66;2;57;1967;10;6;413;2250000
2024;1;66;1;34;1990;8;4;11;3106000
2024;1;66;1;59;1964;12;4;311;4500000
2024;1;66;1;33;1991;9;6;916;1300000
2024;1;66;1;39;1985;4;1;;1400000
2024;1;66;2;29;1995;10;10;211;2000000
2024;1;66;1;41;1983;12;4;413;27000000
2024;1;66;2;37;1987;10;10;413;4000000
2024;1;66;2;48;1976;8;3;413;1462000
2024;1;66;1;45;1979;5;2;;960000
2024;1;66;2;41;1983;5;2;;1300000
2024;1;66;2;52;1972;5;2;;1472000
2024;1;66;1;24;1999;8;4;488;1472000
2024;1;66;2;30;1994;9;6;411;1472000
2024;1;66;2;44;1980;5;2;;1300000
2024;1;66;2;24;2000;5;2;;1300000
2024;1;66;2;76;1948;3;4;;1100000
2024;1;66;1;25;1999;5;2;;1900000
2024;1;66;2;20;2004;4;4;;1050000
2024;1;66;2;24;2000;8;4;31;1472000
2024;1;66;2;72;1952;10;10;413;2600000
2024;1;66;2;43;1981;10;10;214;2000000
2024;1;66;1;20;2004;10;7;421;1800000
2024;1;66;1;27;1997;8;4;715;1450000
2024;1;66;2;21;2003;8;4;913;1450000
2024;1;66;1;44;1980;4;4;;1300000
2024;1;66;2;42;1982;4;2;;1700000
2024;1;66;1;42;1982;5;2;;1800000
2024;1;66;2;53;1971;3;5;;900000
2024;1;66;1;30;1994;10;10;313;1900000
2024;1;66;1;33;1991;5;2;;1700000
2024;1;66;2;34;1990;5;2;;2800000
2024;1;66;1;36;1988;5;2;;2300000
2024;1;66;2;34;1990;8;4;1012;1400000
2024;1;66;1;33;1991;9;6;413;2780000
2024;1;68;1;22;2002;6;2;;1300000
2024;1;68;1;44;1979;8;4;414;1300000
2024;1;68;2;20;2004;6;2;;1300000
2024;1;68;2;28;1996;10;0;613;1300000
2024;1;68;1;60;1964;6;2;;1300000
2024;1;68;2;56;1968;8;4;913;1300000
2024;1;68;1;42;1982;9;6;531;1600000
2024;1;68;2;28;1996;10;10;411;1300000
2024;1;68;1;42;1982;6;2;;350000
2024;1;68;2;36;1988;8;4;112;1380000
2024;1;68;1;48;1976;11;2;1029;2500000
2024;1;68;2;46;1978;8;4;415;1500000
2024;1;68;1;38;1986;3;5;;1300000
2024;1;68;1;33;1991;6;2;;600000
2024;1;68;1;61;1963;1;0;;400000
2024;1;68;2;61;1963;3;5;;500000
2024;1;68;1;24;2000;6;2;;1300000
2024;1;68;2;22;2002;6;2;;450000
2024;1;68;2;24;2000;4;4;;900000
2024;1;68;1;50;1974;6;2;;1300000
2024;1;68;1;29;1995;6;2;;1300000
2024;1;68;1;53;1971;10;10;719;2000000
2024;1;68;1;53;1971;10;10;912;5000000
2024;1;68;1;37;1987;11;2;319;4000000
2024;1;68;2;58;1966;8;4;411;1300000
2024;1;68;1;43;1981;9;6;714;5450000
2024;1;68;2;54;1970;9;6;413;500000
2024;1;68;1;56;1968;6;2;;1300000
2024;1;68;2;60;;4;4;;1300000
2024;1;68;2;29;1995;9;6;411;1300000
2024;1;68;1;50;1974;12;4;919;4000000
2024;1;68;2;40;1984;9;6;916;3700000
2024;2;68;1;46;1978;3;5;;1200000
2024;3;68;2;21;2003;5;2;;1300000
2024;3;68;1;20;2004;5;2;;1300000
2024;4;68;1;41;1983;3;3;;1300000
2024;1;68;2;27;1997;6;2;;400000
2024;1;68;1;44;1980;5;2;;1680000
2024;1;68;2;36;1988;5;2;;1500000
2024;1;68;1;45;1979;5;2;;1600000
2024;1;68;2;60;1964;5;2;;1300000
2024;1;68;2;20;2004;10;8;412;1300000
2024;1;68;2;72;1952;3;2;;500000
2024;1;68;2;43;1981;5;2;;1300000
2024;1;68;1;44;1980;5;2;;1500000
2024;1;68;1;20;2004;5;2;;1200000
2024;1;68;1;43;1981;5;2;;1300000
2024;1;68;1;43;1981;9;6;713;1900000
2024;1;68;2;34;1990;10;10;223;2600000
2024;1;68;1;39;1985;9;6;714;1500000
2024;1;68;2;33;1991;10;10;729;4000000
2024;1;68;1;34;1990;3;5;;1200000
2024;1;68;2;21;2003;5;2;;1600000
2024;1;68;1;31;1993;9;6;414;2300000
2024;1;68;2;27;1997;10;10;421;4000000
2024;1;68;2;63;1961;3;5;;500000
2024;1;68;1;39;1985;5;2;;1200000
2024;1;68;1;35;1989;6;2;;1200000
2024;1;68;2;61;1963;5;2;;3500000
2024;1;68;2;33;1991;10;10;412;4000000
2024;1;68;1;46;1978;11;2;412;6500000
2024;1;68;2;45;1979;11;2;729;5664000
2024;1;68;2;49;1975;10;10;413;1300000
2024;1;68;2;51;1973;9;6;413;1650000
2024;1;68;2;42;1982;12;4;313;5000000
2024;1;68;2;29;1995;5;2;;600000
2024;1;68;2;55;1969;4;2;;550000
2024;1;68;1;25;1999;5;2;;1380000
2024;1;68;1;40;1984;10;2;715;3700000
2024;1;68;2;30;1994;8;4;413;1500000
2024;1;68;2;43;1981;6;2;;1300000
2024;1;68;2;25;1999;10;10;913;1500000
2024;1;68;2;37;1987;11;4;912;3900000
2024;1;68;1;60;1963;5;2;;1500000
2024;1;68;1;28;1996;10;10;719;2000000
2024;1;68;1;49;1975;11;4;413;4000000
2024;1;68;1;43;1981;4;4;;2000000
2024;1;68;2;31;1993;10;8;212;2000000
2024;1;68;2;36;1988;10;10;719;7860000
2024;1;68;1;42;1982;10;10;841;1500000
2024;1;68;1;32;1992;10;10;721;3154000
2024;1;68;2;57;1967;5;2;;2000000
2024;1;68;1;23;2001;9;6;715;1800000
2024;1;68;2;31;1993;10;10;313;2800000
2024;1;68;2;45;1979;3;5;;1600000
2024;1;68;1;64;1960;3;5;;1300000
2024;1;68;1;45;1979;10;10;421;5106000
2024;1;68;2;45;1978;10;10;321;1800000
2024;1;68;1;23;2001;5;2;;1300000
2024;1;68;1;22;2002;9;6;413;1300000
2024;1;68;2;51;1973;10;10;413;2500000
2024;1;68;1;55;1969;5;2;;4000000
2024;1;68;2;28;1996;5;2;;1500000
2024;1;68;1;39;1985;6;2;;1300000
2024;1;68;2;37;1987;6;2;;1300000
2024;1;68;1;20;2004;9;6;1014;1300000
2024;1;68;1;53;1971;5;2;;1300000
2024;1;68;1;26;1997;5;2;;1300000
2024;1;68;2;20;2004;9;6;913;1500000
2024;1;68;2;39;1985;5;2;;1200000
2024;1;68;2;43;1981;5;2;;1300000
2024;1;68;1;42;1982;5;2;;1300000
2024;1;68;2;46;1978;5;2;;1500000
2024;1;68;1;33;1991;10;10;414;1950000
2024;1;68;2;33;1991;10;10;414;8000000
2024;1;68;2;24;2000;4;1;;1300000
2024;1;68;2;38;1986;5;2;;1300000
2024;1;68;1;42;;5;2;;1300000
2024;1;68;2;30;1994;5;2;;1300000
2024;1;68;1;29;1995;5;2;;1800000
2024;1;68;2;31;1993;3;3;;960000
2024;1;68;1;28;1996;4;1;;1300000
2024;1;68;1;53;1971;3;5;;1300000
2024;1;68;1;63;1961;1;0;;240000
2024;1;68;1;60;1964;3;3;;1300000
2024;1;68;1;25;1999;4;4;;1500000
2024;1;68;2;50;1974;3;2;;1150000
2024;1;68;1;45;1979;10;10;119;2000000
2024;1;68;2;26;1998;10;10;313;2600000
2024;1;68;1;41;1983;5;2;;1950000
2024;1;68;2;42;1982;3;4;;500000
2024;1;68;1;52;1972;6;2;;1300000
2024;1;68;2;29;1994;10;10;421;4000000
2024;1;68;2;32;1992;9;6;419;4000000
2024;1;68;1;46;1978;13;6;531;12700000
2024;1;68;1;54;1970;3;1;;1420000
2024;1;68;2;23;2001;4;1;;900000
2024;1;68;1;34;1990;3;5;;1800000
2024;1;68;2;34;1990;5;2;;1600000
2024;1;68;1;32;1992;10;10;413;1300000
2024;1;68;1;27;1997;5;2;;1300000
2024;1;68;2;20;2004;5;2;;1300000
2024;1;68;1;24;2000;4;4;;1300000
2024;1;68;1;61;1963;4;3;;1400000
2024;1;68;1;27;1997;10;8;613;1600000
2024;1;68;1;48;1976;11;2;421;5800000
2024;1;68;2;42;1982;9;6;412;1800000
2024;1;68;2;36;1988;9;6;1022;1800000
2024;1;68;2;45;1979;9;6;613;350000
2024;1;68;2;47;1977;5;2;;1800000
2024;1;68;1;45;1979;5;2;;1800000
2024;1;68;2;25;1999;5;2;;2300000
2024;1;68;1;46;1978;5;2;;2000000
2024;1;68;1;61;1963;3;5;;1300000
2024;1;68;1;40;1984;3;5;;1300000
2024;1;68;1;48;1976;10;10;414;3465000
2024;1;68;2;56;1968;11;2;1022;5000000
2024;1;68;1;24;2000;5;2;;1300000
2024;1;68;2;66;;3;2;;950000
2024;1;68;1;44;;5;2;;1300000
2024;1;68;1;58;1966;6;2;;1300000
2024;1;68;1;27;1997;5;2;;2000000
2024;1;68;1;39;1985;5;2;;1500000
2024;1;68;2;36;1988;3;5;;400000
2024;1;68;1;55;1969;5;2;;1300000
2024;1;68;1;64;1960;11;4;411;2000000
2024;1;68;2;59;1965;3;5;;1250000
2024;1;68;2;44;1980;3;5;;1780000
2024;1;68;1;42;1982;5;2;;1300000
2024;1;68;2;22;2002;5;2;;1300000
2024;1;68;2;22;2002;10;7;212;1600000
2024;1;68;1;59;1965;10;10;413;6000000
2024;1;68;1;70;;10;10;613;2000000
2024;1;68;1;50;1974;10;10;223;2000000
2024;1;68;2;32;1992;10;10;311;2000000
2024;1;68;1;48;1975;10;10;314;3500000
2024;1;68;1;24;2000;10;10;715;2500000
2024;1;68;1;44;1980;10;10;11;6000000
2024;1;68;2;22;2002;10;10;421;1800000
2024;1;68;1;44;1980;10;10;715;9000000
2024;1;68;1;34;1990;10;10;521;2000000
2024;1;68;1;44;1980;10;10;732;7500000
2024;1;68;2;47;1977;5;2;;1300000
2024;1;68;2;28;1996;5;2;;1300000
2024;1;68;1;49;1975;3;5;;1200000
2024;1;68;2;22;2002;5;2;;900000
2024;1;68;2;66;1958;5;2;;240000
2024;1;68;1;36;1988;5;2;;1300000
2024;1;68;1;61;1963;5;2;;1600000
2024;1;68;1;68;1956;3;5;;1400000
2024;1;68;1;67;1957;4;3;;1300000
2024;1;68;1;36;1987;10;10;1014;1300000
2024;1;68;1;48;1976;4;1;;1300000
2024;1;68;2;49;1975;11;2;421;4000000
2024;1;68;1;47;1977;5;2;;2000000
2024;1;68;1;26;1998;5;2;;1300000
2024;1;68;1;80;1944;1;0;;500000
2024;1;68;2;52;1972;3;5;;250000
2024;1;68;2;26;1998;5;2;;1300000
2024;1;68;1;31;1993;9;6;613;1300000
2024;1;68;2;28;1996;6;2;;1300000
2024;1;68;2;50;1974;3;5;;1440000
2024;1;68;2;30;1994;5;2;;1300000
2024;1;68;1;26;1998;5;2;;1300000
2024;1;68;2;22;2002;5;2;;1300000
2024;1;68;2;18;2006;10;1;412;1230000
2024;1;68;1;65;;5;2;;1500000
2024;1;68;1;40;1984;3;5;;1500000
2024;1;68;1;56;;3;2;;1300000
2024;1;68;2;58;1966;3;3;;1500000
2024;1;68;1;50;1974;3;4;;1300000
2024;1;68;1;23;2001;8;4;417;1300000
2024;1;68;1;39;1985;5;2;;1300000
2024;1;68;1;28;1996;5;2;;1300000
2024;1;68;1;30;1994;10;9;411;1650000
2024;1;68;1;30;1994;9;6;411;2500000
2024;1;68;1;56;1968;3;1;;1300000
2024;1;68;2;22;2002;9;3;413;1300000
2024;1;68;1;39;1985;5;2;;1450000
2024;1;68;2;33;1991;5;2;;1300000
2024;1;68;2;49;1975;5;2;;1500000
2024;1;68;1;50;1974;10;10;613;3600000
2024;1;68;1;25;1999;10;10;421;1300000
2024;1;68;1;43;1981;4;3;;1300000
2024;1;68;1;19;2005;5;2;;1300000
2024;1;68;2;28;1996;10;10;1014;1500000
2024;1;68;1;56;1968;9;6;715;3200000
2024;1;68;1;35;1989;8;4;715;1300000
2024;1;68;2;32;1992;9;6;413;1300000
2024;1;68;2;50;1974;5;2;;1300000
2024;1;70;2;43;1981;3;5;;360000
2024;1;70;2;28;1996;10;10;315;2000000
2024;1;70;2;20;2004;5;2;;1300000
2024;1;70;2;28;1996;5;2;;500000
2024;1;70;2;24;2000;10;10;719;1200000
2024;1;70;1;35;1989;3;5;;500000
2024;1;70;1;55;1969;1;0;;600000
2024;1;70;1;48;1976;5;2;;1300000
2024;1;70;1;56;1968;5;2;;1200000
2024;1;70;1;23;2001;10;10;729;1300000
2024;1;70;2;59;1965;3;5;;450000
2024;1;70;1;68;1956;3;3;;400000
2024;1;70;1;51;1973;5;2;;1300000
2024;1;70;2;24;2000;8;4;414;1300000
2024;1;70;1;50;1974;3;5;;900000
2024;1;70;1;63;1960;5;2;;600000
2024;1;70;1;59;1965;10;10;114;2500000
2024;1;70;2;49;1975;10;10;114;2000000
2024;1;70;2;42;1982;8;4;31;1500000
2024;1;70;1;30;1994;5;2;;1200000
2024;1;70;1;54;1970;3;3;;600000
2024;1;70;1;33;1991;5;2;;1200000
2024;1;70;2;46;1978;3;2;;812000
2024;1;70;1;28;1996;8;4;611;400000
2024;1;70;2;29;1995;5;2;;1300000
2024;1;70;1;33;1991;1;0;;900000
2024;1;70;1;40;1984;3;3;;1500000
2024;1;70;1;44;1980;3;4;;1500000
2024;1;70;1;31;1993;5;2;;1300000
2024;1;70;1;46;1978;5;2;;1200000
2024;1;70;2;39;1985;8;4;415;1300000
2024;1;70;1;22;2002;4;4;;3500000
2024;1;70;1;35;1989;5;2;;900000
2024;1;70;1;28;1996;8;4;919;1300000
2024;1;70;2;25;1999;5;2;;1050000
2024;1;70;2;35;1989;5;2;;400000
2024;1;70;1;51;1973;3;5;;1200000
2024;1;70;2;29;1995;5;2;;1300000
2024;1;70;1;31;1993;4;3;;1100000
2024;1;70;1;22;2002;5;2;;600000
2024;1;70;2;27;1997;5;2;;450000
2024;1;70;2;20;2004;8;2;721;520000
2024;1;70;1;27;1997;10;10;421;1300000
2024;1;70;2;42;1982;3;5;;250000
