directorio,secuencia_p,orden,hogar,regis,per,p3271,p6040,p3042,inglabo,id_registro_original
8437754,1,4,1,10,2025,2,25,5.0,1423500.0,4499
8441556,1,1,1,10,2025,2,33,8.0,1423500.0,13019
8452557,1,2,1,10,2025,2,48,4.0,1423500.0,39145
8440827,1,4,1,10,2025,2,46,8.0,320000.0,11533
8466990,1,2,1,10,2025,2,47,5.0,500000.0,51057
8468273,1,1,1,10,2025,2,61,3.0,300000.0,54202
8444330,1,1,1,10,2025,1,41,10.0,1500000.0,19854
8451652,1,4,1,10,2025,2,20,10.0,1300000.0,36782
8441831,1,2,1,10,2025,1,32,5.0,1650000.0,13550
8440121,1,1,1,10,2025,1,52,4.0,1800000.0,9810
8442724,1,1,1,10,2025,2,43,5.0,600000.0,15778
8449228,1,3,1,10,2025,1,20,3.0,1000000.0,30671
8444884,1,2,1,10,2025,1,21,5.0,1500000.0,21316
8465224,1,1,1,10,2025,2,40,10.0,1600000.0,47252
8467968,1,1,1,10,2025,2,47,5.0,1423500.0,53533
8449859,1,2,1,10,2025,1,35,4.0,1426000.0,32296
8448217,1,3,1,10,2025,2,30,10.0,1600000.0,28736
8470067,1,1,1,10,2025,2,46,5.0,1423500.0,58849
8470811,1,1,1,10,2025,1,69,10.0,15000000.0,60695
8440554,1,2,1,10,2025,2,48,11.0,8000000.0,10801
8462831,1,1,1,10,2025,1,46,3.0,1723500.0,41858
8466987,1,5,1,10,2025,2,25,10.0,500000.0,51048
8468161,1,2,1,10,2025,2,65,3.0,540000.0,53973
8467036,1,1,1,10,2025,2,34,8.0,1800000.0,51164
8446443,1,1,1,10,2025,1,43,5.0,150000.0,24699
8444800,1,1,1,10,2025,2,56,3.0,600000.0,21110
8469070,1,1,1,10,2025,2,43,3.0,880000.0,56202
8471802,1,1,1,10,2025,2,34,9.0,1423500.0,62697
8446202,1,2,1,10,2025,2,45,8.0,1650000.0,24038
8462222,1,2,1,10,2025,1,55,4.0,100000.0,40527
8446918,1,2,1,10,2025,1,50,9.0,2000000.0,25814
8449702,1,1,1,10,2025,2,36,5.0,1150000.0,31900
8439512,1,3,1,10,2025,1,44,5.0,1600000.0,8427
8438575,1,2,1,10,2025,1,66,5.0,1070000.0,6345
8441325,1,3,1,10,2025,2,58,5.0,1800000.0,12521
8469336,1,1,1,10,2025,1,40,5.0,4000000.0,56966
8441057,1,2,1,10,2025,2,53,1.0,120000.0,11987
8446196,1,1,1,10,2025,1,72,10.0,5000000.0,24021
8469086,1,3,1,10,2025,2,28,4.0,870000.0,56251
8444535,1,4,1,10,2025,1,39,4.0,1800000.0,20405
8438849,1,3,1,10,2025,2,34,6.0,500000.0,6957
8438685,1,1,1,10,2025,1,44,8.0,1423500.0,6598
8451423,1,2,1,10,2025,2,49,8.0,1423500.0,36238
8446909,1,2,1,10,2025,1,36,3.0,1423500.0,25785
8464497,1,2,1,10,2025,2,35,9.0,1800000.0,45605
8447974,1,1,1,10,2025,1,59,3.0,1200000.0,28180
8449124,1,2,1,10,2025,1,55,4.0,1500000.0,30478
8452344,1,2,1,10,2025,2,45,10.0,4800000.0,38559
8440831,1,1,1,10,2025,1,59,4.0,1440000.0,11544
8450818,1,1,1,10,2025,1,58,3.0,800000.0,34663
8442049,1,2,1,10,2025,2,43,3.0,200000.0,14151
8470510,1,1,1,10,2025,2,38,10.0,2400000.0,59896
8469911,1,2,1,10,2025,2,33,10.0,1423000.0,58439
8468425,1,1,1,10,2025,1,23,10.0,800000.0,54607
8470171,1,1,1,10,2025,2,41,4.0,600000.0,59102
8467794,1,3,1,10,2025,1,24,5.0,1423500.0,53057
8473783,1,1,1,10,2025,2,49,6.0,2000000.0,66208
8443095,1,3,1,10,2025,1,34,9.0,1500000.0,16707
8473063,1,1,1,10,2025,1,47,5.0,2500000.0,65183
8451348,1,1,1,10,2025,2,73,3.0,300000.0,36029
8463315,1,2,1,10,2025,2,28,5.0,1423500.0,42918
8440482,1,2,1,10,2025,1,55,8.0,1000000.0,10625
8441144,1,1,1,10,2025,1,26,4.0,1300000.0,12179
8471179,1,2,1,10,2025,1,44,10.0,2800000.0,61470
8441405,1,1,1,10,2025,2,50,11.0,4500000.0,12697
8449429,1,1,1,10,2025,1,22,5.0,1250000.0,31233
8451091,1,2,1,10,2025,1,27,5.0,900000.0,35340
8443842,1,1,1,10,2025,2,24,10.0,1423500.0,18654
8442926,1,1,1,10,2025,1,54,4.0,3100000.0,16259
8451349,1,1,1,10,2025,1,78,3.0,1500000.0,36031
8436648,1,4,1,10,2025,2,32,10.0,220000.0,1711
8445907,1,1,1,10,2025,1,58,3.0,840000.0,23305
8466935,1,3,1,10,2025,2,23,5.0,500000.0,50898
8463161,1,1,1,10,2025,2,46,9.0,1500000.0,42511
8450649,1,1,1,10,2025,2,58,5.0,1600000.0,34277
8446236,1,3,1,10,2025,2,31,5.0,840000.0,24141
8451972,1,1,1,10,2025,2,50,5.0,2700000.0,37622
8445433,1,1,1,10,2025,2,30,8.0,1423500.0,22252
8472812,1,1,1,10,2025,2,25,10.0,6000000.0,64749
8439802,1,1,1,10,2025,1,37,5.0,1600000.0,9166
8441361,1,1,1,10,2025,2,37,3.0,400000.0,12603
8470655,1,2,1,10,2025,2,29,8.0,1000000.0,60250
8464508,1,2,1,10,2025,2,23,10.0,1750000.0,45634
8463949,1,1,1,10,2025,2,27,6.0,1423500.0,44457
8445419,1,1,1,10,2025,1,24,5.0,2800000.0,22211
8465072,1,2,1,10,2025,1,53,5.0,900000.0,46924
8463565,1,2,1,10,2025,2,57,5.0,1400000.0,43594
8467561,1,3,1,10,2025,1,32,5.0,1623500.0,52480
8451076,1,2,1,10,2025,2,23,8.0,1008000.0,35315
8440936,1,2,1,10,2025,2,41,3.0,1050000.0,11767
8436471,1,2,1,10,2025,1,58,5.0,2800000.0,1230
8446565,1,1,1,10,2025,1,37,8.0,6000000.0,25005
8443719,1,1,1,10,2025,1,30,4.0,1700000.0,18319
8471050,1,2,1,10,2025,1,68,3.0,1000000.0,61238
8470595,1,1,1,10,2025,1,50,9.0,4000000.0,60116
8468126,1,1,1,10,2025,2,45,8.0,3800000.0,53886
8439206,1,1,1,10,2025,2,39,11.0,3000000.0,7725
8450497,1,2,1,10,2025,1,55,3.0,1000000.0,33862
8440708,1,4,1,10,2025,1,60,3.0,800000.0,11215
8465730,1,2,1,10,2025,1,36,11.0,6000000.0,48173
8450917,1,2,1,10,2025,1,41,3.0,800000.0,34899
8441228,1,2,1,10,2025,2,23,8.0,2000000.0,12351
8449807,1,1,1,10,2025,2,41,10.0,2500000.0,32154
8464333,1,1,1,10,2025,1,29,8.0,600000.0,45198
8440217,1,1,1,10,2025,1,56,10.0,5500000.0,10026
8446337,1,2,1,10,2025,2,27,5.0,320000.0,24465
8446638,1,1,1,10,2025,2,37,5.0,1423500.0,25220
8468071,1,2,1,10,2025,2,58,5.0,2000000.0,53777
8451772,1,1,1,10,2025,2,64,3.0,400000.0,37110
8443552,1,1,1,10,2025,1,31,5.0,1200000.0,17886
8451806,1,1,1,10,2025,1,35,10.0,1623000.0,37195
8443264,1,1,1,10,2025,1,42,4.0,1423500.0,17089
8436937,1,1,1,10,2025,1,36,10.0,2500000.0,2541
8442591,1,1,1,10,2025,1,69,6.0,3600000.0,15467
8463917,1,1,1,10,2025,1,35,8.0,2000000.0,44380
8444164,1,1,1,10,2025,2,31,5.0,1400000.0,19458
8440678,1,1,1,10,2025,1,38,11.0,5000000.0,11173
8436000,1,4,1,10,2025,1,25,5.0,400000.0,107
8445629,1,1,1,10,2025,2,44,3.0,450000.0,22709
8451399,1,1,1,10,2025,1,54,3.0,1280000.0,36169
8448687,1,5,1,10,2025,1,27,5.0,1423500.0,29650
8461995,1,1,1,10,2025,1,55,3.0,1800000.0,39985
8445612,1,2,1,10,2025,1,53,4.0,640000.0,22673
8463568,1,2,1,10,2025,2,51,5.0,1050000.0,43605
8448056,1,2,1,10,2025,1,32,3.0,500000.0,28387
8439817,1,2,1,10,2025,2,56,4.0,3500000.0,9208
8461914,1,2,1,10,2025,2,37,5.0,800000.0,39735
8450608,1,3,1,10,2025,1,68,10.0,1580000.0,34172
8471089,1,2,1,10,2025,2,29,10.0,2000000.0,61340
8439537,1,2,1,10,2025,1,44,5.0,1300000.0,8509
8445772,1,1,1,10,2025,1,54,5.0,900000.0,23012
8450907,1,1,1,10,2025,2,40,5.0,620000.0,34866
8469452,1,2,1,10,2025,1,43,5.0,1423500.0,57218
8451959,1,2,1,10,2025,2,30,10.0,5200000.0,37584
8446330,1,4,1,10,2025,1,32,5.0,1423500.0,24440
8471441,1,1,1,10,2025,2,30,9.0,1600000.0,61994
8437640,1,2,1,10,2025,1,58,3.0,2000000.0,4262
8462004,1,3,1,10,2025,1,39,3.0,1000000.0,40016
8444012,1,2,1,10,2025,2,37,5.0,900000.0,19069
8469478,1,1,1,10,2025,1,32,11.0,5000000.0,57297
8448528,1,4,1,10,2025,1,30,8.0,1510000.0,29339
8465110,1,1,1,10,2025,1,41,3.0,1400000.0,47036
8448907,1,3,1,10,2025,2,21,5.0,100000.0,30057
8443800,1,1,1,10,2025,1,34,8.0,2800000.0,18527
8451567,1,1,1,10,2025,1,39,8.0,1523000.0,36561
8443070,1,2,1,10,2025,2,20,8.0,1600000.0,16650
8442144,1,1,1,10,2025,1,38,3.0,400000.0,14374
8471198,1,2,1,10,2025,2,38,11.0,2300000.0,61504
8471185,1,1,1,10,2025,2,46,4.0,1423500.0,61481
8464942,1,1,1,10,2025,1,67,9.0,2000000.0,46608
8446472,1,9,1,10,2025,1,37,5.0,1500000.0,24780
8440921,1,3,1,10,2025,2,24,10.0,1500000.0,11733
8437356,1,3,1,10,2025,1,42,9.0,2800000.0,3629
8463990,1,1,1,10,2025,1,54,8.0,2500000.0,44549
8438918,1,2,1,10,2025,2,23,5.0,1623500.0,7096
8445920,1,2,1,10,2025,2,38,3.0,1200000.0,23339
8437836,1,2,1,10,2025,1,51,8.0,1500000.0,4665
8473661,1,2,1,10,2025,2,34,8.0,711000.0,66058
8444000,1,1,1,10,2025,2,51,3.0,1200000.0,19033
8469892,1,2,1,10,2025,2,33,12.0,3500000.0,58387
8469041,1,3,1,10,2025,2,50,4.0,1000000.0,56123
8473850,1,2,1,10,2025,2,42,10.0,2000000.0,66402
8464335,1,2,1,10,2025,2,45,5.0,1050000.0,45205
8469947,1,2,1,10,2025,2,20,9.0,1500000.0,58545
8463793,1,2,1,10,2025,2,53,9.0,2000000.0,44118
8451076,1,1,1,10,2025,1,27,5.0,150000.0,35314
8446019,1,1,1,10,2025,2,66,3.0,300000.0,23583
8436907,1,1,1,10,2025,1,47,8.0,1500000.0,2446
8470404,1,2,1,10,2025,1,38,10.0,6000000.0,59639
8451312,1,3,1,10,2025,1,16,4.0,700000.0,35927
8445372,1,1,1,10,2025,2,53,5.0,600000.0,22100
8440636,1,3,1,10,2025,1,47,3.0,1530000.0,11060
8465459,1,3,1,10,2025,1,33,10.0,1500000.0,47665
8461849,1,1,1,10,2025,1,22,4.0,720000.0,39571
8436032,1,1,1,10,2025,1,31,10.0,3500000.0,239
8468072,1,2,1,10,2025,2,34,8.0,1200000.0,53779
8439920,1,2,1,10,2025,2,33,8.0,500000.0,9472
8452004,1,1,1,10,2025,2,53,8.0,2500000.0,37710
8444773,1,1,1,10,2025,1,47,5.0,800000.0,21034
8452122,1,2,1,10,2025,2,40,10.0,2000000.0,38005
8440184,1,1,1,10,2025,1,30,5.0,2100000.0,9951
8467060,1,6,1,10,2025,2,28,8.0,500000.0,51221
8466041,1,3,1,10,2025,1,25,10.0,2000000.0,48871
8462837,1,1,1,10,2025,2,30,5.0,1423500.0,41871
8438195,1,1,1,10,2025,1,46,13.0,6700000.0,5390
8466686,1,2,1,10,2025,1,23,5.0,1423500.0,50357
8436641,1,2,1,10,2025,2,47,8.0,1600000.0,1686
8436592,1,1,1,10,2025,2,66,8.0,5000000.0,1551
8439299,1,2,1,10,2025,1,33,8.0,1423500.0,7958
8442586,1,2,1,10,2025,1,33,4.0,1500000.0,15456
8446767,1,2,1,10,2025,2,44,10.0,2100000.0,25454
8446965,1,2,1,10,2025,1,68,4.0,2000000.0,25935
8440877,1,3,1,10,2025,1,46,4.0,380000.0,11669
8443957,1,1,1,10,2025,2,48,8.0,1600000.0,18915
8436306,1,1,1,10,2025,1,70,3.0,500000.0,872
8469524,1,1,1,10,2025,2,60,1.0,500000.0,57413
8450200,1,1,1,10,2025,2,34,10.0,3500000.0,33156
8464667,1,2,1,10,2025,1,31,5.0,1600000.0,46029
8467819,1,2,1,10,2025,2,63,3.0,1400000.0,53118
8462128,1,1,1,10,2025,2,28,5.0,2300000.0,40317
8447782,1,1,1,10,2025,1,22,5.0,2000000.0,27686
8441540,1,1,1,10,2025,1,32,8.0,2200000.0,12980
8440945,1,1,1,10,2025,2,34,5.0,1600000.0,11787
8468004,1,3,1,10,2025,2,19,8.0,1800000.0,53612
8472709,1,1,1,10,2025,2,59,5.0,1600000.0,64570
8448797,1,1,1,10,2025,2,63,5.0,800000.0,29908
8451412,1,3,1,10,2025,1,36,10.0,2500000.0,36199
8466094,1,1,1,10,2025,1,40,10.0,4000000.0,48944
8439108,1,1,1,10,2025,2,31,8.0,100000.0,7521
8446860,1,1,1,10,2025,2,42,4.0,1712000.0,25672
8470628,1,1,1,10,2025,2,34,10.0,4500000.0,60189
8443619,1,1,1,10,2025,1,60,3.0,8300000.0,18068
8441683,1,2,1,10,2025,1,38,4.0,900000.0,13286
8450064,1,1,1,10,2025,2,65,3.0,300000.0,32812
8441529,1,2,1,10,2025,2,34,8.0,1423500.0,12954
8472110,1,1,1,10,2025,1,28,6.0,1700000.0,63306
8440187,1,1,1,10,2025,2,37,10.0,4200000.0,9961
8438335,1,2,1,10,2025,2,32,10.0,2000000.0,5753
8468892,1,2,1,10,2025,1,30,9.0,1500000.0,55773
8452467,1,1,1,10,2025,2,19,5.0,1423500.0,38911
8436290,1,2,1,10,2025,1,36,3.0,1200000.0,830
8437039,1,1,1,10,2025,2,51,5.0,1423500.0,2799
8440030,1,2,1,10,2025,2,52,10.0,2650000.0,9615
8442140,1,1,1,10,2025,1,63,3.0,1000000.0,14363
8447385,1,1,1,10,2025,2,64,5.0,500000.0,26858
8463806,1,2,1,10,2025,2,22,10.0,1423500.0,44154
8436790,1,2,1,10,2025,1,58,5.0,15000000.0,2048
8452100,1,1,1,10,2025,1,52,5.0,1600000.0,37946
8467784,1,2,1,10,2025,1,29,4.0,900000.0,53037
8469119,1,1,1,10,2025,2,55,3.0,200000.0,56344
8470733,2,1,2,10,2025,2,33,8.0,1150000.0,60439
8462450,1,3,1,10,2025,2,19,5.0,200000.0,41008
8470282,1,1,1,10,2025,2,54,5.0,1900000.0,59355
8437614,1,2,1,10,2025,2,32,11.0,5200000.0,4197
8436686,1,1,1,10,2025,2,65,8.0,500000.0,1803
8444415,1,2,1,10,2025,2,52,12.0,6905000.0,20073
8448096,1,1,1,10,2025,1,31,10.0,900000.0,28477
8447599,1,1,1,10,2025,2,56,3.0,1623500.0,27306
8449982,1,4,1,10,2025,2,19,5.0,1423500.0,32628
8451351,1,2,1,10,2025,1,66,3.0,1000000.0,36036
8439613,1,4,1,10,2025,1,38,10.0,1500000.0,8699
8438148,1,6,1,10,2025,2,64,3.0,1150000.0,5291
8465043,1,1,1,10,2025,1,66,4.0,1500000.0,46859
8451539,1,1,1,10,2025,2,59,3.0,600000.0,36514
8465545,1,1,1,10,2025,2,21,5.0,1400000.0,47844
8450378,1,1,1,10,2025,1,38,3.0,500000.0,33614
8472548,1,1,1,10,2025,2,32,5.0,1423500.0,64205
8439670,1,3,1,10,2025,1,23,5.0,800000.0,8847
8448710,1,2,1,10,2025,2,42,5.0,700000.0,29709
8466400,1,3,1,10,2025,1,36,4.0,680000.0,49617
8437846,1,1,1,10,2025,1,68,3.0,200000.0,4692
8440560,1,1,1,10,2025,2,43,11.0,4000000.0,10818
8444773,1,2,1,10,2025,2,41,10.0,1423500.0,21035
8451155,1,1,1,10,2025,2,22,5.0,500000.0,35517
8437086,1,1,1,10,2025,2,35,5.0,1500000.0,2893
8441121,1,5,1,10,2025,1,24,5.0,1400000.0,12126
8462957,1,2,1,10,2025,2,26,10.0,2800000.0,42097
8448103,1,1,1,10,2025,2,56,5.0,1423000.0,28491
8443732,1,1,1,10,2025,1,27,12.0,2500000.0,18352
8437516,1,1,1,10,2025,1,27,10.0,5200000.0,4038
8447643,1,3,1,10,2025,2,27,10.0,2400000.0,27424
8441173,1,1,1,10,2025,2,30,5.0,500000.0,12229
8443600,1,1,1,10,2025,2,33,5.0,400000.0,18018
8470106,1,1,1,10,2025,1,75,3.0,775000.0,58945
8469335,1,2,1,10,2025,1,31,5.0,1600000.0,56964
8468016,1,3,1,10,2025,1,25,5.0,700000.0,53651
8440147,1,1,1,10,2025,1,51,5.0,1423500.0,9877
8461916,1,2,1,10,2025,1,18,3.0,300000.0,39742
8468364,1,2,1,10,2025,1,31,8.0,1425000.0,54420
8465112,1,1,1,10,2025,2,23,10.0,530000.0,47039
8461790,1,1,1,10,2025,1,35,8.0,300000.0,39400
8444253,1,1,1,10,2025,2,21,5.0,300000.0,19656
8437497,1,1,1,10,2025,1,64,3.0,1423500.0,3988
8473409,1,2,1,10,2025,2,22,10.0,1687000.0,65832
8442971,1,1,1,10,2025,2,32,6.0,1423500.0,16377
8468104,1,1,1,10,2025,2,73,4.0,900000.0,53851
8470824,1,2,1,10,2025,2,37,8.0,1000000.0,60732
8471459,1,4,1,10,2025,2,27,10.0,2500000.0,62033
8446660,1,1,1,10,2025,2,42,11.0,4000000.0,25277
8450494,1,1,1,10,2025,2,36,10.0,2900000.0,33857
8469020,1,1,1,10,2025,2,45,4.0,3000000.0,56068
8463556,1,3,1,10,2025,1,24,10.0,1423500.0,43575
8439635,1,1,1,10,2025,2,41,3.0,1423000.0,8750
8446201,1,2,1,10,2025,1,62,5.0,1423500.0,24036
8437399,1,2,1,10,2025,2,29,10.0,2800000.0,3713
8451506,1,2,1,10,2025,2,71,3.0,1250000.0,36425
8446535,1,1,1,10,2025,2,51,3.0,600000.0,24916
8472836,1,3,1,10,2025,1,21,5.0,1500000.0,64794
8440615,2,1,2,10,2025,2,58,3.0,1923500.0,10997
8472294,1,1,1,10,2025,2,22,8.0,300000.0,63725
8442058,1,1,1,10,2025,2,41,3.0,300000.0,14174
8462499,1,5,1,10,2025,2,40,3.0,480000.0,41119
8444707,2,3,2,10,2025,1,22,5.0,1600000.0,20855
8437501,1,1,1,10,2025,1,33,10.0,4000000.0,4000
8462427,1,1,1,10,2025,1,62,3.0,1400000.0,40964
8445272,1,1,1,10,2025,1,51,5.0,1423500.0,21833
8440534,1,4,1,10,2025,1,20,9.0,1423500.0,10753
8468944,1,1,1,10,2025,1,34,11.0,4500000.0,55879
8473007,1,3,1,10,2025,2,38,8.0,1423500.0,65088
8452530,1,1,1,10,2025,1,63,5.0,500000.0,39064
8445974,1,1,1,10,2025,2,46,3.0,600000.0,23463
8436158,1,1,1,10,2025,2,47,10.0,1423500.0,519
8451429,1,1,1,10,2025,1,40,5.0,1400000.0,36248
8451386,1,1,1,10,2025,2,59,3.0,550000.0,36136
8470395,1,4,1,10,2025,2,29,5.0,1600000.0,59627
8439759,1,1,1,10,2025,2,22,9.0,300000.0,9042
8442259,1,2,1,10,2025,1,41,4.0,1200000.0,14680
8439085,1,2,1,10,2025,1,49,8.0,5100000.0,7468
8470195,1,1,1,10,2025,2,47,4.0,350000.0,59144
8439705,1,1,1,10,2025,2,30,5.0,200000.0,8954
8447928,1,1,1,10,2025,1,31,5.0,1423500.0,28068
8445760,1,1,1,10,2025,1,52,4.0,1423500.0,22982
8445904,1,1,1,10,2025,2,49,10.0,860000.0,23296
8444302,1,3,1,10,2025,1,42,5.0,500000.0,19775
8467785,1,1,1,10,2025,1,39,8.0,2000000.0,53038
8464256,1,1,1,10,2025,2,43,5.0,5300000.0,45036
8444372,1,2,1,10,2025,1,39,5.0,1423500.0,19958
8451041,1,1,1,10,2025,2,65,3.0,1200000.0,35230
8443514,1,1,1,10,2025,1,61,5.0,1420000.0,17796
8469236,1,1,1,10,2025,1,37,8.0,2900000.0,56658
8471776,1,1,1,10,2025,2,28,8.0,800000.0,62634
8439676,1,1,1,10,2025,2,43,6.0,940000.0,8871
8452001,1,5,1,10,2025,2,2,,,37704
8436712,1,1,1,10,2025,1,36,10.0,2000000.0,1876
8463948,1,3,1,10,2025,1,21,8.0,1423500.0,44456
8468689,1,1,1,10,2025,2,31,5.0,1500000.0,55234
8468020,1,1,1,10,2025,1,43,3.0,1100000.0,53662
8444716,1,1,1,10,2025,2,61,12.0,8000000.0,20876
8449779,1,1,1,10,2025,2,23,5.0,1400000.0,32094
8470867,1,1,1,10,2025,1,57,8.0,1500000.0,60813
8461858,1,2,1,10,2025,1,44,3.0,1200000.0,39594
8439073,1,3,1,10,2025,1,34,4.0,500000.0,7435
8446598,1,3,1,10,2025,2,41,10.0,3000000.0,25111
8452082,1,2,1,10,2025,1,50,6.0,1423500.0,37891
8464929,1,3,1,10,2025,1,33,5.0,1000000.0,46591
8444399,1,4,1,10,2025,2,41,6.0,2000000.0,20039
8451489,1,2,1,10,2025,1,20,4.0,1000000.0,36384
8444688,1,1,1,10,2025,2,63,6.0,900000.0,20791
8450640,1,1,1,10,2025,2,65,5.0,100000.0,34245
8463677,1,2,1,10,2025,2,41,8.0,5000000.0,43834
8467364,1,2,1,10,2025,1,29,4.0,100000.0,52024
8436977,1,2,1,10,2025,2,52,5.0,1423500.0,2655
8441291,1,2,1,10,2025,2,54,8.0,2500000.0,12462
8444719,1,1,1,10,2025,1,41,8.0,7000000.0,20881
8436762,1,1,1,10,2025,2,34,8.0,1823500.0,1994
8473696,1,1,1,10,2025,2,58,10.0,3500000.0,66109
8465010,1,7,1,10,2025,1,20,5.0,500000.0,46776
8436592,1,2,1,10,2025,2,47,5.0,4000000.0,1552
8468174,1,2,1,10,2025,2,38,8.0,2400000.0,54003
8449696,1,2,1,10,2025,1,32,5.0,1200000.0,31875
8464601,1,2,1,10,2025,2,65,8.0,200000.0,45862
8449507,1,2,1,10,2025,2,44,9.0,3200000.0,31417
8451073,1,1,1,10,2025,2,46,3.0,1080000.0,35304
8440664,1,2,1,10,2025,1,19,5.0,1423500.0,11135
8436304,1,1,1,10,2025,1,66,3.0,600000.0,868
8462631,1,1,1,10,2025,1,75,1.0,800000.0,41427
8472436,1,1,1,10,2025,2,60,5.0,700000.0,64002
8465095,1,2,1,10,2025,2,64,4.0,800000.0,46995
8450358,1,2,1,10,2025,2,34,10.0,2000000.0,33568
8448076,1,1,1,10,2025,1,78,3.0,0.0,28433
8448726,1,1,1,10,2025,2,49,3.0,500000.0,29751
8468669,1,2,1,10,2025,2,39,12.0,4270500.0,55174
8466806,1,1,1,10,2025,1,31,10.0,1520000.0,50618
8469054,1,2,1,10,2025,2,29,4.0,800000.0,56162
8451316,1,2,1,10,2025,2,29,10.0,3824000.0,35945
8466567,1,2,1,10,2025,1,62,3.0,2000000.0,50068
8462424,1,1,1,10,2025,1,38,5.0,3000000.0,40956
8442765,1,2,1,10,2025,1,50,5.0,1423500.0,15880
8442516,1,1,1,10,2025,1,45,3.0,800000.0,15318
8443165,1,1,1,10,2025,1,66,3.0,150000.0,16857
8466440,1,2,1,10,2025,2,44,1.0,230000.0,49743
8447842,1,1,1,10,2025,1,37,5.0,1600000.0,27861
8437603,1,1,1,10,2025,1,69,3.0,1250000.0,4171
8441563,1,2,1,10,2025,2,57,10.0,6500000.0,13042
8466395,1,1,1,10,2025,1,56,3.0,900000.0,49591
8452241,1,1,1,10,2025,1,38,5.0,800000.0,38303
8473863,1,1,1,10,2025,1,40,5.0,2400000.0,66429
8470492,1,3,1,10,2025,1,27,5.0,1900000.0,59865
8472223,1,2,1,10,2025,2,27,5.0,1423500.0,63567
8441384,1,1,1,10,2025,2,43,5.0,600000.0,12665
8443139,1,2,1,10,2025,1,48,9.0,3000000.0,16813
8467821,1,1,1,10,2025,1,60,5.0,1423500.0,53129
8437128,1,1,1,10,2025,2,37,12.0,27000000.0,3002
8466199,1,1,1,10,2025,2,41,5.0,1400000.0,49192
8442606,1,1,1,10,2025,2,25,8.0,1800000.0,15492
8442759,1,1,1,10,2025,2,39,5.0,1840000.0,15863
8472470,1,1,1,10,2025,1,49,5.0,1426000.0,64102
8468265,1,1,1,10,2025,1,28,3.0,1420000.0,54190
8471756,1,1,1,10,2025,2,47,11.0,2000000.0,62587
8463393,1,1,1,10,2025,1,40,5.0,1200000.0,43158
8438966,1,2,1,10,2025,2,39,8.0,1600000.0,7197
8465783,1,2,1,10,2025,2,62,3.0,150000.0,48304
8441676,1,2,1,10,2025,2,33,5.0,3000000.0,13265
8471989,1,3,1,10,2025,1,26,10.0,1400000.0,63049
8469442,1,1,1,10,2025,1,46,10.0,2400000.0,57195
8440156,1,1,1,10,2025,1,61,10.0,3500000.0,9898
8451233,1,1,1,10,2025,2,54,3.0,280000.0,35725
8464447,1,1,1,10,2025,1,49,5.0,850000.0,45486
8451763,1,3,1,10,2025,2,28,8.0,1500000.0,37083
8436509,1,4,1,10,2025,2,41,5.0,2250000.0,1338
8445840,1,1,1,10,2025,1,57,3.0,400000.0,23168
8443284,1,1,1,10,2025,2,33,5.0,300000.0,17161
8472757,1,1,1,10,2025,1,55,3.0,1600000.0,64660
8470807,1,2,1,10,2025,2,26,10.0,3800000.0,60688
8452492,1,1,1,10,2025,1,54,4.0,1423500.0,38960
8469642,1,4,1,10,2025,2,23,8.0,1400000.0,57767
8441683,1,3,1,10,2025,1,35,5.0,1423500.0,13287
8451926,1,1,1,10,2025,2,28,5.0,800000.0,37490
8449325,1,1,1,10,2025,1,41,4.0,150000.0,30948
8440099,1,2,1,10,2025,2,48,9.0,2000000.0,9759
8450982,1,3,1,10,2025,1,39,5.0,900000.0,35101
8447622,1,1,1,10,2025,2,45,3.0,1120000.0,27360
8448426,1,1,1,10,2025,1,31,5.0,1500000.0,29131
8448920,1,2,1,10,2025,2,22,10.0,720000.0,30100
8440430,1,1,1,10,2025,1,36,5.0,1800000.0,10513
8446375,1,2,1,10,2025,2,44,4.0,1200000.0,24552
8446096,1,3,1,10,2025,2,57,5.0,600000.0,23764
8442884,1,5,1,10,2025,2,25,10.0,1900000.0,16172
8438897,1,1,1,10,2025,2,38,5.0,600000.0,7053
8452313,1,1,1,10,2025,2,29,4.0,800000.0,38486
8449772,1,2,1,10,2025,1,39,1.0,1100000.0,32080
8438628,1,1,1,10,2025,1,58,12.0,6000000.0,6465
8470756,1,6,1,10,2025,2,23,9.0,1423500.0,60525
8462589,1,2,1,10,2025,1,44,3.0,1500000.0,41359
8463448,1,3,1,10,2025,1,28,5.0,1450000.0,43320
8461814,1,2,1,10,2025,2,43,3.0,250000.0,39467
8442195,1,4,1,10,2025,2,20,8.0,1850000.0,14517
8449473,1,1,1,10,2025,1,37,5.0,1200000.0,31324
8450166,1,1,1,10,2025,1,49,5.0,1423500.0,33072
8444929,1,1,1,10,2025,2,38,8.0,2500000.0,21441
8451838,1,1,1,10,2025,1,60,8.0,1500000.0,37272
8468977,1,2,1,10,2025,2,42,5.0,4000000.0,55953
8465237,1,1,1,10,2025,1,50,5.0,700000.0,47292
8462108,1,1,1,10,2025,1,56,4.0,1000000.0,40261
8436793,1,1,1,10,2025,1,42,10.0,6000000.0,2053
8470360,1,1,1,10,2025,1,27,4.0,1400000.0,59532
8466366,1,1,1,10,2025,1,30,5.0,1000000.0,49521
8469381,1,1,1,10,2025,2,59,5.0,700000.0,57057
8445416,1,1,1,10,2025,2,21,3.0,1100000.0,22202
8462245,1,1,1,10,2025,1,59,3.0,1500000.0,40581
